127.145,133.016,268.302,303.671,259.546,344.926,456.594,547.969,550.903,306.551,265.375,265.363,0,0,0,0,877.545,359.586,880.543,453.734,1139.41,627.407,1398.47,898.209,868.767,294.848,1107.19,88.8516,1401.47,300.739,82.8044,153.489,80.0432,129.999,76.986,244.739,0,0,0,0,0,0,0,0,1483.9,851.052,1480.95,868.772,1398.57,930.568
121.134,130.067,259.524,297.747,247.738,341.96,436.087,574.419,550.773,338.869,256.55,253.653,0,0,0,0,703.952,388.943,689.229,433.14,0,0,0,0,724.543,344.828,0,0,0,0,74.0733,150.585,77.0743,127.192,59.3059,241.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.547,129.97,253.666,300.679,250.681,344.888,439.091,574.324,568.504,342.06,247.804,259.484,0,0,0,0,683.329,386.121,659.803,430.15,0,0,0,0,677.46,339.017,0,0,0,0,62.3881,150.523,62.3894,129.993,56.3067,236.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.208,127.091,268.334,294.869,265.444,344.842,471.421,550.974,600.951,327.147,259.488,253.652,0,0,0,0,636.246,365.463,639.201,409.681,1145.41,577.442,1139.42,939.378,653.885,315.415,0,0,0,0,76.9665,144.683,0,0,62.2553,233.065,0,0,0,0,0,0,0,0,1145.47,948.174,1163.1,957.055,1142.47,962.969
135.909,124.178,294.764,294.879,286.027,341.899,521.452,524.353,647.988,294.908,294.783,259.492,559.695,297.841,592.103,233.05,868.764,368.481,877.548,421.406,1186.57,527.393,1089.41,880.484,871.713,318.359,1163.02,185.923,0,0,94.7011,141.73,0,0,82.9325,227.159,0,0,0,0,0,0,0,0,1018.85,909.932,1015.95,901.138,1089.46,904.005
168.2,124.1,321.377,294.917,324.271,336.04,577.4,477.272,698.036,250.625,318.332,262.448,577.389,312.522,639.15,247.812,915.83,365.44,918.792,412.571,1219.07,474.362,1071.83,786.354,918.803,312.441,1189.59,200.571,1522.19,238.883,124.042,135.86,0,0,109.354,224.211,0,0,0,0,0,0,1598.67,256.575,1113.06,927.656,1095.48,924.687,1048.34,806.898
180.116,121.211,341.927,294.911,350.71,324.272,627.419,424.373,727.515,200.593,335.991,268.344,0,0,0,0,874.642,391.944,877.593,427.256,1219.04,238.941,1581.02,350.744,880.517,338.959,1239.66,374.276,1080.65,698.072,141.72,133.031,0,0,130.101,224.209,0,0,1145.47,839.287,1157.19,833.494,1051.23,712.74,0,0,0,0,1631.08,362.514
188.885,124.119,341.843,306.55,359.558,306.563,645.031,380.178,709.861,153.617,321.347,309.522,0,0,0,0,812.819,394.932,806.966,439.06,1222,300.732,1572.22,500.77,818.723,350.768,1204.27,306.621,1118.99,612.664,150.638,135.918,0,0,144.738,224.299,0,0,1048.26,647.905,1065.95,651.003,1124.79,630.326,1631,415.54,1628.16,433.172,1598.7,530.297
177.205,126.921,318.313,300.708,333.106,297.804,630.338,342.026,651.036,129.889,306.571,297.768,533.259,518.461,0,0,868.78,392.017,862.896,439.062,1242.57,412.588,1542.82,647.957,880.549,338.905,1166.14,194.719,1171.89,577.383,135.851,138.883,0,0,130.027,227.084,0,0,1277.89,624.435,1274.92,618.599,1151.28,603.88,1625.12,556.786,1616.32,589.124,1560.38,683.349
150.692,126.968,294.829,303.644,312.47,300.73,603.902,321.342,597.858,115.273,271.274,303.648,492.069,550.878,0,0,880.57,365.439,877.552,430.244,1186.69,521.456,1513.32,768.724,880.499,286.004,1112.97,130.082,1236.76,439.123,106.547,141.808,0,0,106.468,224.263,0,0,1327.92,442.027,1327.87,433.107,1257.28,497.863,1613.41,695.096,1613.36,706.889,1525.12,806.929
