153.459,150.447,303.625,315.356,294.75,344.872,441.96,577.347,653.979,406.622,306.594,283.039,612.671,318.345,612.704,197.814,854.048,386.079,883.489,424.324,1171.93,153.552,1295.57,506.834,854.021,341.882,1163.12,156.503,1277.82,483.204,109.449,171.228,0,0,118.209,256.577,0,0,1360.26,462.61,0,0,0,0,1463.31,530.315,1448.57,544.981,1289.61,544.972
124.113,150.511,277.148,315.516,268.31,371.313,391.98,609.756,603.978,444.944,271.34,274.228,0,0,0,0,836.381,377.258,845.198,409.635,1121.85,121.136,1386.76,403.725,821.681,338.992,0,0,0,0,79.9059,171.247,74.0961,150.751,82.8454,262.393,0,0,0,0,0,0,0,0,1533.91,386.005,1519.19,400.752,1392.64,439.006
106.446,150.495,250.715,309.536,244.781,362.496,365.531,627.434,577.321,471.423,250.681,268.385,565.606,300.736,533.198,194.649,859.931,324.26,854.027,424.307,1118.85,600.889,1354.46,892.352,877.578,247.739,1095.45,100.597,1395.59,268.377,62.2893,171.203,56.5075,153.64,59.4874,262.475,0,0,0,0,0,0,0,0,1486.79,862.862,1472.17,880.476,1357.34,924.711
85.8127,147.662,247.829,306.604,233.052,368.377,365.542,630.413,574.382,480.297,250.669,268.269,0,0,0,0,842.271,374.31,842.268,427.228,1104.25,597.939,1269.07,939.384,877.588,286.006,0,0,0,0,53.3929,165.342,0,0,53.4404,256.602,0,0,0,0,0,0,0,0,1422.07,951.167,1401.55,959.993,1260.29,974.702
85.9018,144.665,253.612,303.655,244.767,368.369,388.964,624.45,597.878,468.534,253.653,265.422,0,0,0,0,621.501,389.027,0,0,0,0,0,0,659.796,359.557,1118.92,577.317,1186.66,939.432,50.5636,159.418,0,0,47.5829,250.782,0,0,1310.28,1001.23,1313.19,998.223,1163.12,992.346,0,0,0,0,0,0
103.608,141.739,268.238,312.44,256.57,368.441,433.218,600.948,636.283,439.153,265.412,265.381,0,0,0,0,680.413,388.984,0,0,0,0,0,0,718.64,356.662,1136.63,533.244,0,0,59.4046,156.589,0,0,59.4133,247.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.199,133.017,291.956,306.571,286.041,368.374,489.138,574.317,692.043,394.928,294.839,256.573,0,0,0,0,780.458,391.974,783.412,430.228,1180.78,497.899,1071.88,854.026,774.585,353.721,0,0,0,0,80.091,153.715,82.9128,130.045,82.8817,244.805,0,0,0,0,0,0,0,0,1160.05,962.933,1142.45,959.991,1045.35,868.776
147.649,132.951,318.456,300.716,318.336,362.452,553.734,530.213,739.299,339.067,318.385,259.496,0,0,0,0,833.417,394.922,830.443,444.931,1213.06,436.208,1071.75,753.975,836.379,341.985,1189.67,212.408,1539.8,244.76,106.338,156.452,109.446,130.113,109.391,244.806,0,0,0,0,0,0,1586.91,262.426,1133.65,880.587,1115.92,880.495,1045.28,765.806
174.103,133.054,341.845,297.855,341.972,341.856,606.809,480.16,762.812,271.295,330.116,262.419,612.708,335.998,671.625,268.42,833.405,403.712,821.695,441.963,1213.1,244.866,1581.04,356.573,836.343,350.79,1230.67,359.619,1089.44,662.691,129.954,156.455,130.094,132.986,130.098,244.86,0,0,1045.44,671.559,1065.92,689.204,1089.49,680.381,1616.34,433.25,1619.32,430.158,1622.23,362.481
174.237,133.077,335.978,306.563,338.987,333.061,627.468,433.209,733.416,212.464,318.443,268.354,0,0,0,0,830.521,406.666,830.507,427.293,1219,312.441,1566.32,483.303,827.551,371.343,1180.77,306.604,1130.68,600.963,130.079,156.49,130.124,133.01,135.869,244.855,0,0,1213.21,633.267,1213.17,624.471,1113.01,621.46,1622.21,409.581,1622.22,418.433,1598.66,524.355
