97.6661,171.191,241.785,318.464,235.986,383.15,556.755,386.173,609.764,138.811,224.227,250.715,0,0,0,0,780.481,409.614,789.293,433.197,1121.88,598.016,1327.94,942.332,777.526,371.345,1130.68,221.23,0,0,56.3474,182.953,59.2424,153.708,35.9832,277.168,0,0,0,0,0,0,0,0,1469.24,933.543,1451.51,948.246,1322.01,974.746
106.415,165.296,253.672,321.297,247.663,380.119,574.411,409.518,627.426,162.404,250.676,271.302,527.342,333.09,562.621,247.865,821.665,406.621,824.617,433.116,1142.57,565.623,1263.15,927.663,812.852,371.322,1139.56,241.769,0,0,59.4553,179.978,0,0,50.4643,271.435,0,0,0,0,0,0,0,0,1398.56,971.736,1380.93,974.8,1248.42,962.981
129.967,162.386,277.218,321.31,271.211,371.377,598.019,412.511,653.866,177.072,283.054,277.168,0,0,0,0,909.954,409.653,924.646,453.799,1186.65,509.772,1221.99,886.484,909.954,356.604,1163.14,247.769,1548.68,218.246,82.8561,177.15,82.9949,153.526,71.1162,271.206,0,0,1619.31,124.058,1619.29,127.044,1586.89,227.14,1342.59,965.864,1327.93,968.795,1201.38,915.865
153.551,156.541,312.498,321.326,303.664,365.517,624.569,400.762,677.479,174.161,306.604,283.068,0,0,0,0,848.156,427.254,842.275,447.861,1198.38,259.462,1548.69,306.6,859.914,394.92,1224.92,456.58,1186.59,748.085,106.516,177.158,121.093,150.71,103.517,268.265,0,0,0,0,0,0,1195.44,806.941,1604.55,230.131,1598.71,241.824,1592.77,315.479
177.046,153.666,330.102,333.107,336.046,359.616,651.009,383.11,695.014,168.228,321.321,300.72,0,0,0,0,871.716,412.527,865.828,456.658,1216.09,288.908,1583.93,406.669,880.5,365.434,1236.59,409.671,1192.54,668.571,130.005,177.004,132.929,153.461,126.985,268.214,0,0,1133.67,783.351,1142.5,789.217,1207.21,753.995,1619.3,327.241,1613.49,338.897,1619.32,421.419
180.125,153.505,327.194,339.016,341.941,347.787,662.691,365.515,689.245,153.671,318.396,327.222,0,0,0,0,871.708,433.154,851.111,471.433,1224.91,338.853,1566.39,512.645,883.467,394.888,1213.13,324.272,1210.21,665.712,144.663,174.141,141.754,153.502,130.147,262.399,0,0,1148.39,718.748,1163.07,721.648,1227.88,677.468,1625.15,439.003,1622.21,447.911,1595.73,547.916
174.217,153.492,312.516,333.077,321.385,338.919,647.981,353.68,651.007,153.569,294.872,330.107,0,0,0,0,889.361,397.81,886.404,447.858,1227.85,421.366,1542.79,615.647,895.248,341.925,1189.48,244.715,1192.51,465.533,130.041,174.078,127.137,153.589,127.036,256.603,0,0,0,0,0,0,0,0,1613.43,550.869,1610.48,565.571,1566.27,645.031
150.641,153.414,277.171,333.113,300.694,321.341,612.676,344.844,603.899,153.665,250.71,339.032,462.689,568.571,0,0,854.019,412.56,857.014,459.654,1195.47,512.601,1525.09,706.921,851.092,353.683,1139.48,197.635,1289.66,497.897,106.41,171.261,103.618,150.731,100.473,256.547,0,0,1469.21,509.757,1466.25,503.753,1286.73,527.239,1631.03,600.896,1631.06,606.821,1542.78,739.19
126.942,153.449,247.765,321.383,271.353,309.533,574.357,347.773,562.709,162.354,218.341,338.961,433.158,580.343,571.489,456.652,854.034,394.894,0,0,0,0,0,0,848.15,356.64,1095.53,174.026,1313.17,400.812,79.9748,171.142,73.9926,153.692,65.2561,253.679,0,0,1510.41,368.468,1504.52,368.481,1324.97,456.767,0,0,0,0,0,0
103.515,153.441,227.179,318.444,247.777,312.441,533.284,353.675,533.306,174.128,197.719,330.165,409.627,597.934,553.867,456.601,798.127,388.993,795.184,439.049,1127.75,615.619,1430.92,836.408,804.016,341.924,1074.86,156.474,1366.16,318.351,59.2844,171.189,56.424,153.415,41.6731,256.568,0,0,1536.88,238.949,1536.89,244.771,0,0,1583.99,812.851,1578.08,827.534,1454.45,880.51
94.6567,153.415,212.412,315.361,230.076,297.849,509.747,365.372,530.26,180.057,180.011,318.459,409.55,597.911,536.169,456.774,824.592,391.964,818.731,456.69,1121.88,618.494,1380.85,901.16,812.858,338.926,1068.79,174.077,1398.54,233.027,53.4175,168.271,41.7298,150.497,32.9576,253.648,0,0,0,0,0,0,0,0,1533.97,898.166,1522.2,909.923,1386.77,939.432
85.8982,150.636,200.68,309.546,221.182,291.801,500.836,380.156,550.867,197.816,177.048,321.305,427.26,580.335,539.123,453.791,792.258,406.652,792.225,453.756,1130.72,600.867,1310.27,936.477,789.352,353.696,1092.32,200.758,1478.02,156.464,44.6742,168.274,0,0,32.9415,247.908,0,0,1563.36,177.068,1563.33,171.147,1501.55,150.62,1448.63,962.911,1427.95,974.685,1304.26,974.676
100.548,150.523,218.336,306.573,230.129,297.794,497.864,403.717,586.177,221.326,194.719,312.448,459.542,559.733,542.047,471.411,780.479,394.894,780.454,436.19,1160.19,571.459,1251.4,936.443,780.458,347.812,1115.92,227.127,1127.81,221.282,56.5239,165.319,56.2797,147.571,41.6844,250.712,0,0,0,0,0,0,0,0,1395.52,1001.23,1372.07,1004.2,1233.67,968.821
124.087,150.497,241.818,312.414,247.779,312.486,506.693,433.095,633.352,247.777,221.304,312.454,0,0,0,0,798.13,389.051,789.288,433.124,0,0,0,0,798.117,344.896,1139.44,238.899,1519.2,177.036,80.0314,165.27,0,0,68.198,250.687,0,0,1607.45,191.83,0,0,1554.5,174.166,0,0,0,0,0,0
156.446,150.638,268.414,309.527,271.36,318.304,524.32,459.674,692.117,291.912,265.419,297.756,589.12,321.311,645.08,294.748,812.827,391.925,789.285,436.135,0,0,0,0,833.443,341.974,1166.15,247.634,1563.38,262.452,106.553,171.12,0,0,103.532,253.581,0,0,0,0,0,0,1598.7,274.22,0,0,0,0,0,0
182.979,150.726,312.489,315.406,309.536,330.117,539.125,503.864,742.322,341.834,309.487,294.863,598.019,344.853,671.62,294.867,806.952,391.949,789.315,436.045,1271.99,389.112,1186.64,753.951,824.588,342.015,1207.27,265.345,1445.56,342.003,133.009,173.99,132.931,150.594,130.01,253.652,0,0,0,0,0,0,0,0,1301.38,842.261,1263.16,830.526,1160.13,771.64
197.764,150.738,318.457,318.402,318.262,341.815,521.428,547.844,753.938,409.479,321.294,297.77,609.772,380.162,692.145,277.138,821.676,433.172,0,0,0,0,0,0,836.382,391.946,1269.02,312.482,0,0,153.617,174.011,153.427,153.628,150.473,256.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.797,150.742,318.312,330.176,312.425,362.516,480.2,580.35,718.585,453.742,321.305,297.739,0,0,0,0,883.491,415.502,0,0,0,0,0,0,877.591,377.23,1195.49,356.589,0,0,150.687,171.255,150.568,150.732,141.808,253.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.013,153.422,300.715,336.003,285.959,380.168,433.171,621.422,668.651,483.164,315.397,297.73,618.593,359.605,624.605,224.173,862.904,415.478,865.826,450.807,1183.68,436.12,1516.33,659.768,862.924,371.351,1177.78,177.189,1301.39,515.56,127.091,171.196,127.19,150.666,109.5,256.607,0,0,1360.32,492.007,1357.28,483.19,0,0,0,0,0,0,0,0
