185.884,150.699,321.368,321.361,315.48,353.729,521.466,553.731,739.245,394.947,327.189,291.923,595.049,374.313,671.697,247.776,695.098,444.951,662.739,497.919,0,0,0,0,703.941,397.822,0,0,0,0,144.772,174.155,132.929,162.317,150.521,256.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.287,150.598,315.418,327.188,294.828,368.456,483.133,592.071,695.173,433.243,321.366,291.909,606.81,368.395,645.035,227.114,680.409,412.54,0,0,0,0,0,0,721.618,374.272,1195.44,386.001,1363.26,547.943,127.155,174.003,124.005,150.745,130.121,256.575,0,0,0,0,0,0,1363.22,583.265,0,0,0,0,0,0
135.881,150.499,297.758,327.251,271.342,383.102,436.016,615.591,650.975,456.763,338.955,280.131,598.054,347.846,600.91,221.107,833.446,415.508,815.786,439.027,1186.7,459.726,1516.31,680.395,886.422,347.821,1169.05,191.846,1404.44,456.634,94.6749,174.023,0,0,100.57,262.391,0,0,1607.46,433.05,0,0,0,0,1607.45,589.16,1604.55,598.019,1542.74,718.584
106.427,147.606,268.287,321.349,247.761,386.022,392.04,624.504,615.653,468.487,271.294,277.186,0,0,0,0,874.619,356.655,848.157,389.009,1145.42,180.094,1469.16,389.021,889.372,312.493,0,0,0,0,65.2327,171.118,0,0,65.2874,265.277,0,0,0,0,0,0,0,0,1586.91,327.179,1589.83,341.932,1480.97,421.385
85.8344,147.609,247.667,315.48,224.281,386.027,377.193,633.282,586.258,477.227,250.717,268.27,547.884,336.003,530.397,203.667,653.892,403.703,645.058,444.902,0,0,0,0,686.286,365.469,1130.74,185.916,0,0,44.6255,171.176,44.7352,147.691,44.6831,253.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.8764,144.719,238.924,315.454,224.085,386.132,374.287,627.488,577.413,465.565,238.93,268.292,0,0,0,0,868.77,365.497,886.444,436.157,1130.66,539.09,1407.34,789.351,880.528,309.519,1127.78,206.494,0,0,33.0099,165.365,32.7489,144.72,35.7464,253.671,0,0,0,0,0,0,0,0,1548.66,771.605,1539.82,786.36,1413.23,830.45
77.023,144.682,241.844,315.431,224.127,386.023,389.146,621.599,586.252,453.734,247.765,268.334,0,0,0,0,618.583,397.821,0,0,0,0,0,0,639.181,365.467,1133.61,521.417,0,0,35.8521,162.386,26.9954,147.671,35.7663,253.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.7335,138.872,250.751,303.639,241.851,377.21,430.185,601.017,612.723,427.281,271.238,247.775,0,0,0,0,706.881,397.828,648.023,456.696,1151.36,238.89,0,0,718.635,365.422,0,0,0,0,53.4426,159.405,59.4078,130.057,41.7115,250.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.353,138.824,277.184,306.587,265.344,371.382,483.111,577.328,647.912,388.965,297.762,247.812,544.978,315.428,574.474,238.901,742.163,391.968,727.482,430.193,1189.51,430.189,1307.21,765.86,748.085,350.742,1171.92,247.67,0,0,76.9934,156.522,0,0,68.2218,250.66,0,0,0,0,0,0,0,0,1260.22,833.541,1257.23,827.548,1330.9,783.407
147.578,147.56,303.645,312.391,291.96,362.575,530.408,542.053,689.147,341.898,309.554,268.275,0,0,0,0,933.535,359.576,842.283,433.172,1204.3,247.823,1551.57,336.056,951.18,341.924,1218.99,371.372,1283.88,727.467,103.501,162.448,109.359,130.016,103.456,250.746,0,0,1230.73,783.425,1236.77,786.263,1307.31,750.999,1601.62,268.358,1595.77,274.269,1589.88,344.9
162.352,141.804,315.463,309.489,312.496,353.65,580.404,503.698,712.778,291.773,306.618,253.619,0,0,0,0,798.112,391.932,806.941,430.205,1213.14,283.022,1566.38,412.468,789.278,336.002,1213.22,341.858,1283.67,668.597,124.06,159.407,129.91,129.87,121.103,253.577,0,0,1233.76,721.59,1245.52,721.664,1307.26,680.423,1613.43,341.85,1610.5,350.754,1595.77,433.211
165.265,144.657,318.462,309.539,312.478,339.032,600.867,459.585,695.197,244.747,324.27,274.185,0,0,0,0,792.272,388.961,786.388,430.193,1230.82,315.465,1563.38,489.046,795.172,341.864,1207.23,315.427,1298.49,603.824,126.995,159.391,0,0,127.009,247.84,0,0,1251.41,665.663,1254.34,662.675,1327.8,615.664,1622.24,427.269,1616.37,436.134,1589.86,521.453
153.629,138.82,297.737,315.347,297.806,327.219,592.035,430.212,653.875,203.631,291.926,297.756,0,0,0,0,854.036,365.411,862.896,409.57,1233.79,389.002,1542.74,571.414,854.039,315.396,1186.53,200.723,1219.05,394.885,112.338,159.391,126.995,127.223,106.588,247.764,0,0,0,0,0,0,0,0,1616.39,506.781,1613.47,521.449,1563.43,597.927
130.055,133.045,271.38,315.352,280.116,318.415,562.622,406.604,603.85,180.041,256.563,312.443,0,0,0,0,821.682,383.12,809.906,433.173,1189.56,450.801,1519.23,630.426,830.459,333.11,1142.56,176.988,1333.84,439.046,91.7064,153.685,0,0,85.8238,244.722,0,0,1516.35,433.1,1516.19,430.248,1372.06,492.008,1610.43,568.559,1610.44,583.259,1539.8,659.8
106.437,132.892,247.758,306.563,256.575,303.621,527.356,385.979,556.846,171.222,221.245,303.632,0,0,0,0,830.485,368.431,854.02,415.493,1148.4,492.006,1498.67,692.148,815.842,318.322,1116.02,156.581,1375.02,368.361,62.3453,153.614,76.931,129.837,59.405,241.862,0,0,1554.55,297.854,0,0,1383.83,412.535,1586.94,624.545,1586.89,639.195,1519.24,715.759
88.8603,130.163,221.278,294.913,227.193,297.721,500.792,368.492,527.432,165.362,197.629,294.839,0,0,0,0,798.14,347.838,798.126,374.309,974.684,450.787,0,0,792.232,318.329,0,0,0,0,53.4811,153.434,53.4418,130.006,38.8204,238.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0596,129.998,206.536,291.962,224.193,288.905,483.091,362.431,521.457,168.3,177.174,297.789,433.025,542.027,0,0,768.687,350.735,768.686,394.88,1098.34,177.057,1472.09,218.329,765.733,309.562,1101.31,180.104,1466.22,221.169,41.7258,150.654,53.4141,127.137,32.9477,235.948,0,0,0,0,0,0,1516.29,233.005,1531.01,138.86,1530.98,150.618,1522.21,227.154
82.9494,127.201,215.394,291.791,233.034,288.949,480.254,359.537,530.403,177.069,180.097,291.874,0,0,0,0,701.014,371.325,0,0,0,0,0,0,718.638,353.673,1142.44,506.81,0,0,47.5687,147.69,0,0,32.9933,235.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.6123,127.125,224.207,291.838,247.691,286.022,492.061,365.371,565.605,183.007,194.713,291.93,462.615,527.399,0,0,792.248,341.913,780.45,341.939,1168.99,480.102,1351.43,833.336,818.719,321.345,1118.92,221.187,1501.55,153.65,53.4952,147.617,53.4723,127.003,44.6662,230.058,0,0,1583.87,174.065,1583.88,165.308,1522.17,159.443,1475.06,833.333,1454.45,842.244,1333.86,860.004
118.191,127.111,250.749,294.751,259.533,297.763,518.491,374.282,615.6,197.704,227.093,285.966,0,0,0,0,880.547,356.617,904.055,391.985,1210.09,436.043,1319.1,809.801,854.034,315.439,1145.43,218.247,1519.25,197.681,74.1057,147.722,73.9942,129.894,74.0885,233.027,0,0,0,0,0,0,1563.32,212.418,1478.02,836.422,1454.48,853.953,1301.46,839.318
150.594,127.052,274.273,288.863,274.228,291.8,550.853,389.127,668.635,212.368,268.338,277.212,0,0,0,0,874.627,338.994,880.558,386.05,1239.6,386,1301.43,759.847,868.74,291.846,1180.79,218.321,0,0,103.517,147.71,0,0,106.341,233.036,0,0,0,0,0,0,0,0,1454.46,818.679,1433.88,827.523,1280.76,789.245
174.16,126.991,303.635,288.963,303.67,294.772,577.296,415.606,715.763,241.854,291.926,286.008,536.195,291.825,651.039,253.582,880.577,333.109,874.631,365.487,1254.37,321.277,1304.35,712.739,907.038,286.022,1189.59,224.157,1525.09,336.02,129.967,147.608,0,0,129.927,230.043,0,0,1634.02,221.221,0,0,1566.32,362.571,1463.26,765.654,1445.57,768.728,1280.8,739.293
179.998,124.138,318.4,294.776,321.354,303.682,568.539,453.817,739.34,271.359,315.37,285.966,559.728,309.511,665.682,253.686,848.161,365.495,848.158,386.033,1257.35,268.233,1316.16,642.157,854.038,327.2,1254.33,265.41,1548.62,409.667,147.596,144.659,129.906,135.914,144.767,227.197,0,0,1636.92,283.076,1633.91,288.917,1575.11,436.066,1475.09,689.195,1454.43,695.034,1292.63,674.495
177.212,121.097,318.357,291.926,312.44,318.419,533.201,503.754,715.733,315.491,318.405,262.441,586.184,324.299,650.941,233.069,677.451,388.985,0,0,0,0,0,0,700.994,341.994,0,0,0,0,141.748,135.874,0,0,138.783,224.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.392,123.995,300.696,294.909,286.024,338.905,486.165,533.197,674.55,350.753,309.563,262.443,589.149,324.241,618.528,206.539,686.287,380.178,0,0,0,0,0,0,751.027,341.939,1195.47,356.596,1374.99,503.764,124.082,133.071,0,0,118.28,224.111,0,0,0,0,0,0,1383.79,550.848,0,0,0,0,0,0
127.102,118.193,271.349,300.767,259.499,344.901,439.044,562.678,633.282,385.931,277.155,265.372,568.57,309.518,574.448,197.584,854.053,359.599,839.319,406.662,0,0,0,0,857.012,315.455,1163.12,153.529,1401.52,392.005,83.0365,135.905,0,0,83.0309,221.234,0,0,1610.45,362.532,1604.55,362.565,1428.04,456.648,0,0,0,0,0,0
